facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:node:13659494862,general_practitioner,Medisch Centrum Kruidenwijk,52.3769553,6.4840771,"Kruidenlaan 276, 7443JV, Nijverdal",Nijverdal,7443JV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13659494862,doctors,centre,,,+31 548 618000,https://mckruidenwijk.praktijkinfo.nl/,,
osm:node:2866399508,general_practitioner,Medisch Centrum Kruisstraat,50.8603895,6.0683721,"Kruisstraat 39, 6461HA, Kerkrade",Kerkrade,6461HA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2866399508,doctors,doctor,,,,,,
osm:way:286991908,general_practitioner,Medisch Centrum Lambertus,51.3719831,6.148802,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,286991908,doctors,centre,general,,,,,
osm:node:2848849594,general_practitioner,Medisch Centrum Lichtenberg,50.8826729,6.0186549,"Pijler 88, 6372ML, Landgraaf",Landgraaf,6372ML,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2848849594,doctors,doctor,general,,+31 45 531 1322,https://mclichtenberg.nl/,,
osm:node:879151638,general_practitioner,Medisch Centrum Mariaparochie,52.3785243,6.7053951,"Almeloseweg 218, 7614LC, Mariaparochie",Mariaparochie,7614LC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,879151638,doctors,doctor,,,,,,
osm:node:4601369864,general_practitioner,Medisch Centrum Medicaya,52.0673928,4.296113,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4601369864,doctors,centre,,,,,,
osm:node:2782958186,general_practitioner,Medisch Centrum Merwesteijn,51.8094359,4.6753221,"Oranjepark 9, 3311LP, Dordrecht",Dordrecht,3311LP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2782958186,doctors,doctor,,,,,,
osm:node:4432826192,general_practitioner,Medisch Centrum Molenvliet,52.0763932,4.8627167,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4432826192,doctors,centre,,,+31 348 410 762,,,
osm:way:278760444,general_practitioner,Medisch Centrum Molenzoom,52.0313158,5.1722639,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,278760444,doctors,doctor,,,,,,
osm:node:9248061309,general_practitioner,Medisch Centrum Mook,51.7515645,5.8838338,"Koningin Julianastraat 3, 6585XP, Mook",Mook,6585XP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,9248061309,doctors,doctor,general;psychiatry,,+31 24 696 3933,,,
osm:node:2882577180,general_practitioner,Medisch Centrum Nieuwenhagen,50.9079448,6.0347524,"Beuteweg 14, 6373LL, Landgraaf",Landgraaf,6373LL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2882577180,doctors,doctor,,,,,,
osm:node:2823180889,general_practitioner,Medisch Centrum Nuth,50.9170085,5.8842384,"Markt 25, 6361CB, Nuth",Nuth,6361CB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2823180889,doctors,doctor,general,,,,,
osm:node:2846625604,general_practitioner,Medisch Centrum Nĳverdal,52.3605636,6.4665998,"Nijkerkendijk 38-01, 7442LS, Nijverdal",Nijverdal,7442LS,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2846625604,doctors,centre,,,,https://mcnijverdal.nl,,
osm:node:2949294683,general_practitioner,Medisch Centrum Onder de Linde,51.8299096,5.8014473,"St. Agnetenweg 75, 6545AT, Nijmegen",Nijmegen,6545AT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2949294683,doctors,doctor,,,,https://mc-onderdelinde.nl/,,
osm:node:1260595065,general_practitioner,Medisch Centrum Oost,52.3589831,4.9245091,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1260595065,doctors,doctor;pharmacy,,,,,,
osm:node:2850942070,general_practitioner,Medisch Centrum Oud Noord,51.5640235,5.0858043,"Energieplein 52, 5041NH, Tilburg",Tilburg,5041NH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2850942070,doctors,doctor,general,,,,,
osm:node:2815930800,general_practitioner,Medisch Centrum Oud-Vossemeer,51.5700195,4.1978482,"Raadhuisstraat 26, 4698AK, Oud-Vossemeer",Oud-Vossemeer,4698AK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2815930800,doctors,doctor,general,I.M.C. Slokkers;G.H.F.M. van de Weijer,+31 166 672 400,https://mcoudvossemeer.uwartsonline.nl/,,
osm:node:2788044946,general_practitioner,Medisch Centrum Oude Houthaven,52.3901219,4.8883298,"Van Diemenstraat 356, 1013CR, Amsterdam",Amsterdam,1013CR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2788044946,,doctor,,,+31 20 623 7417,,,
osm:node:6749189694,general_practitioner,Medisch Centrum Oude Wal,51.8706217,4.3538517,"Oude Wal 24, 3193EN, Hoogvliet Rotterdam",Hoogvliet Rotterdam,3193EN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6749189694,doctors,doctor,,,,https://www.mcoudewal.nl,,
osm:node:3381890587,general_practitioner,Medisch Centrum Oudewater,52.0261557,4.8689948,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3381890587,doctors,,,,,https://mcoudewater.praktijkinfo.nl/pagina/14/medisch-centrum-oudewater/,,
osm:node:2923027060,general_practitioner,Medisch Centrum Pandion,52.503616,5.4615901,"Botter 44 14, 8243JE, Lelystad",Lelystad,8243JE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2923027060,doctors,doctor,,Medisch Centrum Pandion,+31 320 260 865,https://www.mcpandion.nl/,,
osm:node:2695684090,general_practitioner,Medisch Centrum Parklaan,52.0776768,4.6469895,"Parklaan 8, 2771GB, Boskoop",Boskoop,2771GB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2695684090,doctors,doctor,general,,,https://www.mcparklaan.eu,,
osm:node:2816409076,general_practitioner,Medisch Centrum Poortvliet-Scherpenisse,51.5445708,4.1465603,"Paasdijkstraat 4, 4693BR, Poortvliet",Poortvliet,4693BR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2816409076,doctors,doctor,general,,+31 166 612 400,https://mcpoortvlietscherpenisse.praktijkinfo.nl/,,
osm:way:271242656,general_practitioner,Medisch Centrum Puth,50.9549923,5.8698987,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,271242656,doctors,doctor,,,,,,
osm:node:11554650316,general_practitioner,Medisch Centrum Putstraat,50.8899586,6.0161278,"Putstraat 32, 6372BK, Landgraaf",Landgraaf,6372BK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11554650316,doctors,doctor,,,,,,
osm:node:2729667556,general_practitioner,Medisch Centrum Reeuwijk,52.0456907,4.7301461,"Kaarde 13, 2811RW, Reeuwijk",Reeuwijk,2811RW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2729667556,doctors,centre,,,+31 182 393244,https://www.mcreeuwijk.nl,,
osm:node:11969230095,general_practitioner,Medisch Centrum Reeuwijk,52.0551688,4.6920434,"Dorpsweg 26a, 2811KH, Reeuwijk",Reeuwijk,2811KH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11969230095,doctors,centre,,,+31 182 393244,https://www.mcreeuwijk.nl,,
osm:way:220534028,general_practitioner,Medisch Centrum Rijssen,52.3019333,6.5188529,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,220534028,doctors,doctor,,,,,,
osm:node:2866663484,general_practitioner,Medisch Centrum Rilland-Kruiningen,51.4486171,4.0363027,"Burgemeester Vogelaarstraat 2A, 4416BP, Kruiningen",Kruiningen,4416BP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2866663484,doctors,doctor,general,,+31 113 381 566,https://mcrilland-kruiningen.praktijkinfo.nl/kruiningen/,,
osm:node:2859030274,general_practitioner,Medisch Centrum Rilland-Kruiningen,51.4185452,4.1845936,"Hontestraat 1, 4411CK, Rilland",Rilland,4411CK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2859030274,doctors,doctor,,,+31 113 551 343,https://mcrilland-kruiningen.praktijkinfo.nl/rilland/,,
osm:node:1685907692,general_practitioner,Medisch Centrum Schiebroek,51.9570391,4.4668552,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1685907692,doctors,doctor,,,,,,
osm:node:2160647565,general_practitioner,Medisch Centrum Schiedam,51.916671,4.408245,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2160647565,doctors,doctor,,,,,,
osm:node:12093203641,general_practitioner,Medisch Centrum Sint Anna,51.8319637,5.8579722,"St. Annastraat 180, 6525GW, Nijmegen",Nijmegen,6525GW,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,12093203641,doctors,,,,,https://www.medischcentrumsintanna.nl/,,
osm:node:2396284507,general_practitioner,Medisch Centrum Sittard Oost,50.9973247,5.8892207,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2396284507,doctors,doctor,,,,,,
osm:node:2796631375,general_practitioner,Medisch Centrum Spangen,51.9154085,4.4369544,"Schaepmanstraat 24, 3027CD, Rotterdam",Rotterdam,3027CD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2796631375,doctors,doctor,,,,,,
osm:node:2705821191,general_practitioner,Medisch Centrum Staphorst,52.6360791,6.2151138,"JC van Andelweg 2, 7951DT, Staphorst",Staphorst,7951DT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2705821191,doctors,,,,,https://huisartsenstaphorst.praktijkinfo.nl/huisartsenpost,,
osm:node:2731705353,general_practitioner,Medisch Centrum Thomsonplein,52.0794558,4.2705654,"Thomsonplein 18, 2565KT, 's-Gravenhage",'s-Gravenhage,2565KT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2731705353,doctors,centre,physiotherapy,,+31 70 213 6829,,,
osm:node:2731718753,general_practitioner,Medisch Centrum Thomsonplein,52.079134,4.2708079,"Thomsonplein 23, 2565KV, 's-Gravenhage",'s-Gravenhage,2565KV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2731718753,doctors,centre,general,,+31 70 345 6877,,,
osm:node:1702720055,general_practitioner,Medisch Centrum Thorbecke,51.8236284,4.7847928,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,1702720055,doctors,doctor,,,,https://mcthorbecke.nl/,,
osm:node:2683045485,general_practitioner,"Medisch Centrum Tollius, Huisartsen",52.1498881,5.381835,"Joannes Tolliusstraat 30, 3818NB, Amersfoort",Amersfoort,3818NB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2683045485,doctors,doctor,,,+31 33 463 1192,https://tolliusstraat.praktijkinfo.nl/,,
osm:node:2813637172,general_practitioner,Medisch Centrum Ubachsberg,50.8517259,5.9475656,"Bernardusplein 5, 6367KC, Voerendaal",Voerendaal,6367KC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2813637172,doctors,doctor,,,+31 45 5754747,https://www.mcubachsberg.nl/praktijkinformatie/,,
osm:node:4070381320,general_practitioner,Medisch Centrum Vathorst,52.2031051,5.4214332,"Wervershoofstraat 367, 3826EM, Amersfoort",Amersfoort,3826EM,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4070381320,doctors,doctor,general;gynaecology;vaccination;physiotherapy,,,,,
osm:node:13666458635,general_practitioner,Medisch Centrum West,52.0472235,4.6459932,"Mozartlaan 2-4, 2742BN, Waddinxveen",Waddinxveen,2742BN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13666458635,doctors,centre,,,,,,
osm:way:955259077,general_practitioner,Medisch Centrum Westerkwartier,53.1697768,6.3570616,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,955259077,,doctor,,,,,,
osm:way:280227768,general_practitioner,Medisch Centrum Wierdense Aa,52.3561756,6.6045244,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,280227768,doctors,,,,,,,
osm:node:2851254364,general_practitioner,Medisch Centrum Zandweg,51.9748516,5.3448998,"Zandweg 10, 3962EC, Wijk bij Duurstede",Wijk bij Duurstede,3962EC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2851254364,doctors,doctor,,,,https://www.mczandweg.nl/,,
osm:node:8910022790,general_practitioner,Medisch Centrum Zonnestein,52.3113469,4.8708568,"Van Heuven Goedhartlaan 933, 1181LD, Amstelveen",Amstelveen,1181LD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8910022790,doctors,doctor,,,,https://mczonnestein.nl/,,
osm:node:2788829190,general_practitioner,Medisch Centrum Zuidwijk,51.8754404,4.4927726,"Schere 31, 3085DT, Rotterdam",Rotterdam,3085DT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2788829190,doctors,doctor,,,,https://www.mczuidwijk.nl/,,
osm:node:2744575839,general_practitioner,Medisch Centrum Zwanenburg,52.3751675,4.7472249,"Iepenlaan 131, 1161TC, Zwanenburg",Zwanenburg,1161TC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2744575839,doctors,centre,,,+31 20 448 9600,https://www.mczwanenburg.nl,,
osm:node:2806046802,general_practitioner,Medisch Centrum de Fonteijn,51.9577286,5.2336586,"Prins Bernhardstraat 1, 4101HV, Culemborg",Culemborg,4101HV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2806046802,doctors,doctor,,,,https://www.mcdefonteijn.nl,,
osm:node:2781593664,general_practitioner,Medisch Centrum de Oliphant,52.2304244,6.5868933,"Irisstraat 2, 7471AV, Goor",Goor,7471AV,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2781593664,doctors,centre,general;dentist;pyhsiotherapy;podiatrist;speech therapist,,,http://www.medischcentrumgoor.nl,,
